PLR_ID,PLR_NAME,school_count,school_names,privat,öffentlich,Typ: Andere Schule,Typ: Berufsschule,Typ: Grundschule,Typ: Gymnasium,Typ: Integrierte Sekundarschule,Typ: Privatschule,Typ: Schule mit sonderpädagogischem Förderschwerpunkt,Art: Berufsfachschule,Art: Berufsschule,Art: Berufsschule mit sonderpäd. Aufgaben,Art: Fachschule,Art: Freie Waldorfschule,"Art: Förderschwerp. ""Geistige Entwicklung""","Art: Förderschwerp. ""Lernen""","Art: Förderschwerp. ""Lernen""u.""Geistige Entwickl.""",Art: Förderschwerp. einschl. beruflichem Teil,Art: Gemeinschaftsschule,Art: Grundschule,Art: Gymnasium,Art: Integrierte Sekundarschule,Art: Kombinierte allg./berufl. Schule,Art: Kombinierte allgemein bildende Schule,Art: Kombinierte berufliche Schule,Art: Oberstufenzentrum,Art: Übrige Förderschwerpunkte
04400830,Forckenbeckstraße,2.0,"['Carl-Orff-Grundschule', 'Integrierte Sekundarschule Wilmersdorf']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
04400831,Messelpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04400832,Breite Straße,3.0,"['Alt-Schmargendorf-Grundschule', 'Judith-Kerr-Grundschule', 'Private Kant-Schule - Berlin International School']",1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
04400833,Schlangenbader Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04400834,Binger Straße,1.0,['Grundschule am Rüdesheimer Platz'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04400835,Rüdesheimer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04500936,Droysenstraße,2.0,"['Paula-Fürst-Schule (Gemeinschaftsschule)', 'Jewish International School - Masorti-Grundschule']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04500937,Halensee,1.0,['Halensee-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04500938,Hochmeisterplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04500939,Eisenzahnstraße,5.0,"['Katharina-Heinroth-Grundschule', 'Otto-von-Guericke-Schule (Integrierte Sekundarschule)', 'Annie-Heuser-Schule', 'Evangelische Schule Wilmersdorf (Grundschule)', 'Jüdische Traditionsschule']",3.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
04501040,Hindemithplatz,1.0,['Sophie-Charlotte-Gymnasium'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04501041,George-Grosz-Platz,1.0,['Joan-Miró-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04501042,Breitscheidplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04501043,Preußenpark,1.0,['Hasenschule (Grundschule)'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04501044,Ludwigkirchplatz,3.0,"['Johann-Peter-Hebel-Grundschule', 'Robert-Jungk-Schule', 'Katholische Schule Sankt Ludwig (Grundschule)']",1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
04501045,Schaperstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04501146,Barstraße,2.0,"['Finkenkrug-Schule', 'Friedrich-Ebert-Gymnasium']",0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04501147,Leon-Jessel-Platz,3.0,"['Nelson-Mandela-Schule', 'Comenius-Schule', 'Goethe-Gymnasium']",0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
04501148,Brabanter Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04501149,Nikolsburger Platz,2.0,"['Cecilien-Schule (Grundschule)', 'Freudberg-Gemeinschaftsschule']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04501150,Wilhelmsaue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04501151,Hildegardstraße,2.0,"['Birger-Forell-Grundschule', 'Marie-Curie-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04501152,Prager Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04501153,Babelsberger Straße,3.0,"['Leopold-Ullstein-Schule (OSZ Wirtschaft)', 'Ernst-Habermann-Grundschule', 'Wangari-Maathai-Internationale-Schule']",0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
05100101,Hakenfelde Nord,4.0,"['Carl-Schurz-Grundschule', 'Evangelische Schule Spandau im Johannesstift', 'August-Hermann-Francke-Schule', 'Soziale Fachschulen Johannesstift Diakonie gGmbH']",3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
05100102,Am Forstacker,1.0,['Heinrich-Böll-Oberschule (Integrierte Sekundarschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05100103,Mertensstraße,1.0,['31. Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100104,Maselake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05100105,Amorbacher Weg,1.0,['Grundschule am Eichenwald'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100206,Griesingerstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05100207,An der Tränke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05100208,Im Spektefeld,5.0,"['Grundschule im Beerwinkel', 'Grundschule am Wasserwerk', 'Martin-Buber-Oberschule (Integrierte Sekundarschule)', 'Immanuel-Grundschule', 'Schule am Stadtrand']",1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
05100209,Westerwaldstraße,1.0,['Siegerland-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100210,Germersheimer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05100211,An der Kappe,2.0,"['Klosterfeld-Grundschule', 'B.-Traven-Gemeinschaftsschule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100312,Eckschanze,2.0,"['Birken-Grundschule', 'Schule am Grüngürtel']",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100313,Eiswerder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05100314,Kurstraße,1.0,['Lynar-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05100315,Ackerstraße,3.0,"['Peter-Härtling-Grundschule ', 'Wolfgang-Borchert-Schule (Integrierte Sekundarschule)', 'Kant-Gymnasium']",0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
05100316,Carl-Schurz-Straße,4.0,"['Askanier-Grundschule', 'Katholische Schule Bernhard Lichtenberg (Grundschule)', 'Freiherr-vom-Stein-Gymnasium', 'Lily-Braun-Gymnasium']",1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
05100317,Freiheit,1.0,['Ernst-Ludwig-Heim-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200418,Isenburger Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200419,Am Heideberg,1.0,['Zeppelin-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200420,Staakener Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200421,Spandauer Straße,2.0,"['Linden-Grundschule', 'Grundschule am Brandwerder']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200422,Werkstraße,1.0,['Schule am Staakener Kleeblatt (Integrierte Sekundarschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05200423,Magistratsweg,1.0,['Astrid-Lindgren-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200524,Döberitzer Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200525,Pillnitzer Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200526,Rudolf-Wissell-Großsiedlung,1.0,['SIS Swiss International School Berlin'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05200527,Maulbeerallee,3.0,"['Christian-Morgenstern-Grundschule', 'Carlo-Schmid-Oberschule (Integrierte Sekundarschule)', 'Wilhelmstadt Schulen']",1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
05200528,Weinmeisterhornweg,2.0,"['Grundschule am Weinmeisterhorn', 'Grundschule am Amalienhof']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200629,Borkumer Straße,1.0,['Konkordia-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200630,Wilhelmstadt West,5.0,"['Christoph-Földerich-Grundschule', 'Grundschule am Birkenhain', 'Paul-Moor-Grundschule', 'Bertolt-Brecht-Oberschule (Integrierte Sekundarschule)', 'Schule am Gartenfeld']",0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05200631,Wilhelmstadt Ost,1.0,['Freie Georgschule '],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05200632,Tiefwerder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200633,Graetschelsteig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05200634,Börnicker Straße,1.0,['Schule an der Haveldüne (Integrierte Sekundarschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05300735,Haveleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05300736,Zitadellenweg,2.0,"['OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement)', 'Grundschule an der Pulvermühle']",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05300737,Gartenfelder Straße,2.0,"['Knobelsdorff-Schule (OSZ Bautechnik I)', 'Bernd-Ryke-Grundschule']",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
05300838,Gartenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05300839,Rohrdamm,2.0,"['Robert-Reinick-Grundschule', 'Carl-Friedrich-von-Siemens-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05300840,Nonnendammallee,1.0,['Werner-von-Siemens-Werkberufsschule der Siemens AG'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05300841,Siemensdamm,1.0,['Schule an der Jungfernheide (Integrierte Sekundarschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
05400942,Alt-Gatow,2.0,"['Grundschule am Windmühlenberg', 'Freie Waldorfschule Havelhöhe - Eugen Kolisko']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05400943,Jägerallee,3.0,"['Grundschule am Ritterfeld', 'Mary-Poppins-Grundschule', 'Hans-Carossa-Gymnasium']",0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
05400944,Kladower Damm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05400945,Kafkastraße,1.0,['Berufsschule des Rotkreuz-Instituts'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06100101,Fichtenberg,5.0,"['Rothenburg-Grundschule', 'Private Kant-Schule (Grundschule)', 'J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex', 'Paulsen-Gymnasium', 'Fichtenberg-Oberschule']",1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
06100102,Schloßstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06100103,Markelstraße,2.0,"['Dunant-Grundschule', 'Kopernikus-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06100204,Munsterdamm,2.0,"['Wilhelm-Ostwald-Schule (OSZ Gestaltung)', 'Grundschule am Insulaner']",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
06100205,Südende,1.0,['Grundschule am Stadtpark Steglitz'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06100206,Stadtpark,1.0,['Evangelische Schule Steglitz (Integrierte Sekundarschule)'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06100207,Mittelstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06100208,Bergstraße,5.0,"['Grundschule in der Plantagenstraße', 'Helene-Lange-Schule (Integrierte Sekundarschule)', 'Private Kant-Schule ', 'Hermann-Ehlers-Gymnasium', 'Gymnasium Steglitz']",1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
06100209,Feuerbachstraße,1.0,['Sachsenwald-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06100210,Bismarckstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06200311,Alt-Lankwitz,1.0,['Peter-Frankenfeld-Schule'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200312,Komponistenviertel Lankwitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06200313,Lankwitz Kirche,1.0,['Alt-Lankwitzer Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200314,Kaiser-Wilhelm-Straße,2.0,"['Paul-Schneider-Grundschule', 'Beethoven-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06200315,Gallwitzallee,2.0,"['Grundschule am Königsgraben', 'Bröndby-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06200316,Belßstraße,1.0,['Ludwig-Bechstein-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200317,Lankwitz Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06200418,Landweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06200419,Thermometersiedlung,1.0,['Mercator-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200420,Lichterfelde Süd,2.0,"['Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung)', 'Giesensdorfer Grundschule']",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
06200421,Königsberger Straße,2.0,"['OSZ Bürowirtschaft 1', 'Willi-Graf-Gymnasium']",0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
06200422,Oberhofer Platz,1.0,['Grundschule unter den Kastanien'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200423,Schütte-Lanz-Straße,1.0,['Grundschule am Karpfenteich'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06300524,Berlepschstraße,2.0,"['Grundschule am Buschgraben', 'Evangelische Grundschule Zehlendorf']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06300525,Zehlendorf Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06300526,Zehlendorf Mitte,1.0,['Schadow-Gymnasium'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06300527,Sundgauer Straße,1.0,['Katholische Schule Sankt Ursula (Grundschule)'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06300528,Teltower Damm,5.0,"['Süd-Grundschule', 'Schweizerhof-Grundschule', 'John-F.-Kennedy-Schule', 'Emil-Molt-Schule', 'Droste-Hülshoff-Gymnasium']",1.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
06300629,Botanischer Garten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06300630,Hindenburgdamm,1.0,['Grundschule an der Bäke'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06300631,Goerzwerke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06300632,Schweizer Viertel,1.0,['Bilinguale Schule Phorms Berlin Süd'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06300633,Augustaplatz,7.0,"['Kronach-Grundschule', 'Käthe-Kruse-Grundschule', 'Max-von-Laue-Schule', 'Anna-Essinger-Gemeinschaftsschule', 'Gemeinschaftsschule nach der Pädagogik Berthold Ottos', 'Oberlin-Seminar', 'Lilienthal-Gymnasium']",2.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
06300634,Lichterfelde West,4.0,"['Athene-Grundschule', 'Clemens-Brentano-Grundschule', 'Friedrich-Drake-Grundschule', 'Goethe-Gymnasium Lichterfelde']",0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06400735,Wannsee,2.0,"['Conrad-Schule (Grundschule)', 'Internationale Montessorischule Berlin (Grundschule)']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06400736,Düppel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06400737,Nikolassee,5.0,"['Johannes-Tews-Grundschule', 'Dreilinden-Grundschule', 'Sancta-Maria-Schule der Hedwigschwestern', 'Dreilinden-Gymnasium', 'Werner-von-Siemens-Gymnasium']",1.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
